entity_id,created_by_user_id,user_id,name,username,email,web,description,description_alt,cuit,cuil,founded_date,employee_count,country,country_id,state,state_id,city,city_id,street,street_number,apartment,apartment_number,postal_code,phone,phone_alt,international_activity_code
3918,,1,SUDAMERICA MOLDES SRL,SUDAMERICA_MOLDES_SRL,fggrams@sudamericamoldes.com.ar,www.sudamericamoldes.com.ar,Fabricación de productos metálicos de tornería y/o matricería,,30696264216,,1998-08-31,4,Argentina,1,Buenos Aires,3269,,,BERNARDINO RIVADAVIA,3573,,,1605,11-47623767,11-45096933,259993
3919,,1,MECIN ARGENTINA SA,MECIN_ARGENTINA_SA,mecinargentina@gmail.com,,Fabricación de productos metálicos de tornería y/o matricería,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",30714444324,,2014-02-25,7,Argentina,1,Mendoza,1365,,,FILIPINI,1170,,,5501,0-0,0-0,259993
3920,,1,ARAN SA,ARAN_SA,ventas@aransa.com.ar,www.aransa.com.ar,Fabricación de productos metálicos de tornería y/o matricería,,30710378327,,2006-11-02,5,Argentina,1,Santa Fe,2189,LA FLORIDA,,MAIZTEGUI,665,S,M,2000,341-4554968,341-4535447,259993
3921,,1,LABORATORIOS DE ELECTROEROSION JAPAX SRL,LABORATORIOS_DE_ELECTROEROSION_JAPAX_SRL,administracion@japaxsrl.com.ar,www.japaxsrl.com.ar,Fabricación de productos metálicos de tornería y/o matricería,,30521754539,,1971-06-07,4,Argentina,1,Buenos Aires,3269,,,J M CAMPOS,1937,,,1651,11-47559292,11-47528943,259993
3922,,1,MAQUIN PARTS SA,MAQUIN_PARTS_SA,info@maquinparts.com,www.maquinparts.com,Fabricación de máquinas herramienta,"Fabricación de partes, piezas y accesorios para vehículos automotores y sus motores n.c.p.",30708206780,,1999-10-28,20,Argentina,1,Santa Fe,2189,,,MITRE,1721,,,2600,3462-424053,3462-432744,282200
3923,,1,GRAPHIPACK SA,GRAPHIPACK_SA,cobranzas@graphipack.com.ar,www.graphipack.com.ar,Fabricación de artículos de papel y cartón n.c.p. (No incluye el papel de lija: 239900),,30707116524,,2000-01-27,101,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,AGUERO,2351,6,C,1425,11-44849666,11-44848200,170990
3924,,1,PAOLINI SAIC,PAOLINI_SAIC,apaolini@paolini-sa.com,www.paolini-sa.com,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles","Servicios culturales n.c.p. (Incluye actividades sociales, culturales, recreativas y de interés local desarrollado por centros vecinales, barriales, sociedades de fomento, clubes no deportivos, etc.)",30506628497,,1964-10-23,75,Argentina,1,Buenos Aires,3269,,,JOSE MARIA MOREN,2001,,,1607,11-47636710,11-47636097,222090
3925,,1,GRUPOS ELECTROGENOS DEL ATLANTICO SRL,GRUPOS_ELECTROGENOS_DEL_ATLANTICO_SRL,produccion@gea-srl.com.ar,www.gea-srl.com.ar,"Fabricación de motores, generadores y transformadores eléctricos",Fabricación de aparatos de distribución y control de la energía eléctrica,30700666928,,1999-04-29,13,Argentina,1,Buenos Aires,3269,,,QUINTANA,6172,,,7600,223-4702772,223-4789278,271010
3926,,1,INGENIERIA Y CONSTRUCCIONES ELECTROMECANICAS SRL,INGENIERIA_Y_CONSTRUCCIONES_ELECTROMECANICAS_SRL,cbraconi@icemec.com.ar,www.icemec.com.ar,"Fabricación de motores, generadores y transformadores eléctricos",Fabricación de aparatos de distribución y control de la energía eléctrica,30707692657,,2001-07-01,12,Argentina,1,Santa Fe,2189,,,PJE ARENGREEN,5952,Y,,2000,341-5680215,0-0,271010
3927,,1,ZANCHETTI HNOS SACI,ZANCHETTI_HNOS_SACI,gustavo@zanchetti.com.ar,www.zanchetti.com.ar,"Confección de ropa de trabajo, uniformes y guardapolvos",Venta al por mayor de uniformes y ropa de trabajo,30500923837,,1963-09-20,31,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,VIEYTES,1876,PB,,1275,11-43012000,11-43015598,141120
3928,,1,TERMOPLAST SRL,TERMOPLAST_SRL,hacosta@speedy.com.ar,,"Fabricación de maquinaria y equipo de uso general n.c.p. (Incluye la fabricación de equipos de aire acondicionado, matafuegos, etc.)","Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",30708918330,,2004-07-12,14,Argentina,1,Buenos Aires,3269,,,NICARAGUA,440,,,1704,11-46595577,11-46593743,281900
3929,,1,INDUSTRIA ARGENTINA DE LA INDUMENTARIA SA,INDUSTRIA_ARGENTINA_DE_LA_INDUMENTARIA_SA,bberetta@echevarne.com.ar,www.echevarne.com.ar,"Confección de prendas de vestir n.c.p., excepto prendas de piel, cuero y de punto","Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos n.c.p, (Incluye prótesis, aparatos ortopédicos, materiales para fracturas, etc.)",30599904596,,1983-09-19,226,Argentina,1,San Luis,143,,,25 DE MAYO,2385,,,5730,2657-443648,2657-443650,141199
3930,,1,CYCO SA,CYCO_SA,cyco.sa@hotmail.com,,Recauchutado y renovación de cubiertas,Recauchutado y renovación de cubiertas,30677573038,,1991-03-01,24,Argentina,1,Cordoba,838,,,C PUBLICA Y A DE LA SEMILLERIA,0,,,5012,0-0,0-0,221120
3931,,1,GIGALUX SRL,GIGALUX_SRL,Info@gigalux.com.ar,www.gigalux.com.ar,Fabricación de equipo eléctrico n.c.p.,Fabricación de componentes electrónicos,30708386681,,2003-05-27,7,Argentina,1,Buenos Aires,3269,,,LUIS MARIA DRAGO,5340,,,1605,11-47300278,11-47610441,279000
3932,,1,CONECTECH SA,CONECTECH_SA,carloskers@yahoo.com.ar,,Fabricación de equipo eléctrico n.c.p.,"Fabricación de artículos confeccionados de materiales textiles n.c.p., excepto prendas de vestir",30708670592,,2004-01-26,7,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,OHIGGINS,1359,8,,1426,0-0,0-0,279000
3933,,1,MGSC SRL,MGSC_SRL,soporte@mgsc.com.ar,www.mgsc.com.ar,Fabricación de equipo eléctrico n.c.p.,Servicios relacionados con la electrónica y las comunicaciones,30709926396,,2006-10-30,8,Argentina,1,Buenos Aires,3269,,,PERITO MORENO,375,S,4,1804,11-42909404,0-0,279000
3934,,1,MOTYVAR SRL,MOTYVAR_SRL,Cabad@motyvar.com.ar,www.motyvar.com.ar,Fabricación de equipo eléctrico n.c.p.,Venta al por menor de materiales de construcción n.c.p.,30711794502,,2011-03-03,7,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,POMPEYA,,BARCO CENTENERA DEL,3445,,,1437,11-49194565,11-49194267,279000
3935,,1,IEC ELECTROMECANICA SA,IEC_ELECTROMECANICA_SA,,,Fabricación de equipo eléctrico n.c.p.,Fabricación de aparatos de distribución y control de la energía eléctrica,30714844330,,2015-02-25,7,Argentina,1,Mendoza,1365,,,SILVANO RODRIGUEZ,6271,,,5521,0-0,0-0,279000
3936,,1,PRIMERA HILANDERIA Y TEJEDURIA DE LA PUNA SRL,PRIMERA_HILANDERIA_Y_TEJEDURIA_DE_LA_PUNA_SRL,administracion@hilanderiapuna.com,www.hilanderiapuna.com,"Fabricación de tejidos (telas) planos de lana y sus mezclas, incluye hilanderías y tejedurías integradas","Fabricación de tejidos (telas) planos de algodón y sus mezclas, incluye hilanderías y tejedurías integradas",30714343668,,2012-11-12,15,Argentina,1,Jujuy,3057,,,PARQUE INDUSTRIAL ING SNOPEK L,0,,,4612,0-0,0-0,131201
3937,,1,DIAMANTES EXEM SRL,DIAMANTES_EXEM_SRL,info@diamantesexem.com.ar,www.diamantesexem.com.ar,Fabricación de herramientas manuales y sus accesorios,,30709052167,,2004-11-01,6,Argentina,1,Buenos Aires,3269,,,BRASIL,5325,,,1754,11-44875354,0-0,259301
3938,,1,ESPACIO MARKETING SRL,ESPACIO_MARKETING_SRL,emiliano@espaciomarketing.com,www.espaciomarketing.com,Fabricación de herramientas manuales y sus accesorios,"Venta al por mayor de máquinas, equipo y materiales conexos n.c.p.",30712325468,,2012-05-14,7,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CIUDAD DE LA PAZ,1965,11,A,1428,0-0,0-0,259301
3939,,1,ADIBAK SA,ADIBAK_SA,info@adibak.com,www.adibak.com,Fabricación de herramientas manuales y sus accesorios,Fabricación de productos elaborados de metal n.c.p.,30707546219,,2001-02-27,7,Argentina,1,Buenos Aires,3269,,,COLECTORA PANAMERICANA,732,,,1640,11-51979313,11-51979312,259301
3940,,1,METALURGICA CALVIÑO SA,METALURGICA_CALVIÑO_SA,auxiliar@mcalvino.com.ar,www.mcalvino.com.ar,"Fabricación de maquinaria y equipo de elevación y manipulación (Incluye la fabricación de ascensores, escaleras mecánicas, montacargas, etc.)",Servicios de sociedades de cartera,30694416159,,1997-12-02,48,Argentina,1,Buenos Aires,3269,,,PATAGONES,551,,,1888,11-42212001,11-42214278,281600
3941,,1,TALLERES CROVARA SA,TALLERES_CROVARA_SA,oftecnica@tallerescrovara.com,www.tallerescrovara.com,Fabricación de productos elaborados de metal n.c.p.,"Servicios inmobiliarios realizados por cuenta propia, con bienes rurales propios o arrendados n.c.p.",33505333859,,1980-06-13,37,Argentina,1,Buenos Aires,3269,,,JUAN S BACH,3818,,,1765,11-46946677,11-46946664,259999
3942,,1,MPS CARPINTERIA DE ALUMINIO Y PVC SA,MPS_CARPINTERIA_DE_ALUMINIO_Y_PVC_SA,info@mpscerramientos.com.ar,www.mpscerramientos.com.ar,Fabricación de carpintería metálica,,30712300066,,2011-12-29,10,Argentina,1,Buenos Aires,3269,,,122,1877,,,1900,0-0,0-0,251101
3943,,1,FW ILUMINACION SRL,FW_ILUMINACION_SRL,correo@fwiluminacion.com.ar,www.fwiluminacion.com.ar,Fabricación de lámparas eléctricas y equipo de iluminación,,33636037309,,1989-09-25,56,Argentina,1,Buenos Aires,3269,BO,,BRAGADO,1940,,,1712,11-46274277,11-46273511,274000
3944,,1,LIMPIEZA CONSCIENTE SA,LIMPIEZA_CONSCIENTE_SA,diegomartinez@oclean.com.ar,www.oclean.com.ar,Fabricación de artículos de papel y cartón de uso doméstico e higiénico sanitario,"Venta al por mayor de máquinas, equipo y materiales conexos n.c.p.",30711121850,,2008-04-24,16,Argentina,1,Buenos Aires,3269,,,AVENIDA,532,17,18,1900,0-0,0-0,170910
3945,,1,IMPRESORA ARTISTICA TIPOGRAF SRL,IMPRESORA_ARTISTICA_TIPOGRAF_SRL,administracion@tipograf.com.ar,www.tipograf.com.ar,"Impresión n.c.p., excepto de diarios y revistas",,30612604416,,1987-04-14,3,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,BRANDSEN,1186,PB,,1161,11-43026515,11-43023918,181109
3946,,1,JIVI PROPAGANDA SRL,JIVI_PROPAGANDA_SRL,pablofiocca@hotmail.com,,"Impresión n.c.p., excepto de diarios y revistas",Venta al por mayor de mercancías n.c.p.,30703957540,,1999-05-27,3,Argentina,1,Buenos Aires,3269,CIUDADELA,,CAPITAN ROSALES,4548,,,1702,11-46534758,11-44886457,181109
3947,,1,GRAPHIA SRL,GRAPHIA_SRL,info@graphiadigital.com.ar,www.graphiadigital.com.ar,"Impresión n.c.p., excepto de diarios y revistas","Servicios de fotocopiado, preparación de documentos y otros servicios de apoyo de oficina",30701291448,,1999-07-22,3,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,MORENO,1347,,,1091,11-43838684,0-0,181109
3948,,1,LA CASA DE LAS FOTOCOPIADORAS SA,LA_CASA_DE_LAS_FOTOCOPIADORAS_SA,genti@genti.com.ar,www.genti.com.ar,"Impresión n.c.p., excepto de diarios y revistas",Servicios relacionados con la impresión,30698887628,,1998-10-21,3,Argentina,1,Cordoba,838,,,LA RIOJA,2159,1,,5000,0-4210404,351-4210404,181109
3949,,1,MAGNEPRINT SRL,MAGNEPRINT_SRL,info@magneprint.com.ar,www.magneprint.com.ar,"Impresión n.c.p., excepto de diarios y revistas",,30711058814,,2009-03-25,3,Argentina,1,Buenos Aires,3269,,,JULIO GODOY,4881,,,1650,0-0,0-0,181109
3950,,1,TALLERES GRAFICOS ALFA BETA SA,TALLERES_GRAFICOS_ALFA_BETA_SA,Lmarrari@alfabeta.net,www.alfabeta.net,"Impresión n.c.p., excepto de diarios y revistas",Impresión de diarios y revistas,30646774930,,1991-10-23,3,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,MELIAN AV 3138,0,,,1430,11-45452233,11-45461366,181109
3951,,1,ORIOLO ARTES GRAFICAS SA,ORIOLO_ARTES_GRAFICAS_SA,contacto@oriolo.com.ar,www.oriolo.com.ar,"Impresión n.c.p., excepto de diarios y revistas",,30639558629,,1990-05-08,3,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,PQUE CHACABUCO,,BEAUCHEF,1631,,,1424,11-49241115,11-49241416,181109
3952,,1,TESSER Y TESSER SA,TESSER_Y_TESSER_SA,administracion@generamas.com.ar,www.generamas.com.ar,"Fabricación de motores, generadores y transformadores eléctricos","Fabricación de maquinaria y equipo de uso general n.c.p. (Incluye la fabricación de equipos de aire acondicionado, matafuegos, etc.)",30708570989,,2003-10-29,17,Argentina,1,Santa Fe,2189,,,LAS HERAS,548,,,2134,341-4962280,341-4961427,271010
3953,,1,BONABEN SRL,BONABEN_SRL,admin@bonaben.com.ar,www.bonaben.com.ar,"Fabricación de motores, generadores y transformadores eléctricos",Reparación y mantenimiento de maquinaria y aparatos eléctricos,33590977549,,1986-04-23,17,Argentina,1,Cordoba,838,AV SANTA FE,,CALLE 7,2626,PB,,2580,3472-426676,3472-456676,271010
3954,,1,EQUIPOS ELECTRICOS SALTA SA,EQUIPOS_ELECTRICOS_SALTA_SA,mariopaez@equiposelectricossa.com.ar,www.equiposelectricossa.com.ar,"Fabricación de motores, generadores y transformadores eléctricos",,30710284772,,2007-08-30,16,Argentina,1,Salta,2752,,,AVENIDA DURANONA,855,,,4400,0-0,0-0,271010
3955,,1,ARTES GRAFICAS DINASTIA SA,ARTES_GRAFICAS_DINASTIA_SA,Ventas@dinastiaimpresores.com.ar,www.dinastiaimpresores.com.ar,"Impresión n.c.p., excepto de diarios y revistas",,30711894744,,2009-11-24,3,Argentina,1,Buenos Aires,3269,,,115 EX GUEMES,759,,,1672,0-0,0-0,181109
3956,,1,ARTES CONTINUAS SRL,ARTES_CONTINUAS_SRL,Javier@artescontinuas.com.ar,www.artescontinuas.com.ar,"Impresión n.c.p., excepto de diarios y revistas",,30676613303,,1994-03-18,3,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CHILE,943,2,D,1098,11-43031543,11-43029403,181109
3957,,1,SMARTCARD SYSTEMS SA,SMARTCARD_SYSTEMS_SA,administracion@smartcard-systems.com.ar,www.smartcard-systems.com.ar,"Impresión n.c.p., excepto de diarios y revistas","Venta al por mayor de bebidas no alcohólicas (Incluye la venta de aguas, sodas, bebidas refrescantes, jarabes, extractos, concentrados, gaseosas, jugos, etc.)",30684971901,,1995-09-20,3,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CALLAO AV 66,0,5,,1022,11-43738333,11-43727192,181109
3958,,1,URSAN SRL,URSAN_SRL,Cobranzas@incer.org,www.incer.org,"Fabricación de maquinaria y equipo de uso general n.c.p. (Incluye la fabricación de equipos de aire acondicionado, matafuegos, etc.)",Reparación y mantenimiento de máquinas y equipo n.c.p.,30708311150,,2003-02-05,39,Argentina,1,Buenos Aires,3269,,,MARCOS SASTRE,2241,,,1716,297-4486062,297-4483554,281900
3959,,1,FRONTERA LIVING SA,FRONTERA_LIVING_SA,abono@sf.cordoba.com.ar,www.sf.cordoba.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",Fabricación de somieres y colchones,30707884300,,2001-10-17,99,Argentina,1,Cordoba,838,,,MARCOS NICOLINI,1435,,,2400,3564-431130,0-0,310010
3960,,1,NONQUE SAN LUIS SA,NONQUE_SAN_LUIS_SA,brunocossutta@yahoo.com.ar,,Curtido y terminación de cueros,,30618301679,,1987-05-05,17,Argentina,1,San Luis,143,,,RUTA PROVINCIAL N 1,0,,,5831,2655-490116,0-0,151100
3961,,1,MAR CAL SA,MAR_CAL_SA,info@mar-calsa.com.ar,www.mar-calsa.com.ar,"Fabricación de tejidos (telas) planos de fibras textiles n.c.p., incluye hilanderías y tejedurías integradas",,30656901418,,1992-10-16,15,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,BOEDO AV 1239,0,,,1239,11-49561165,11-49325860,131209
3962,,1,GUAIRA SAICFI,GUAIRA_SAICFI,guairaad@rcc.com.ar,,"Fabricación de tejidos (telas) planos de fibras textiles n.c.p., incluye hilanderías y tejedurías integradas",,30547257002,,1972-06-21,16,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CARABELAS PASAJE,344,5,,1009,11-45743490,11-45732599,131209
3963,,1,G3 SRL,G3_SRL,estamperiag3srl@gmail.com,,Acabado de productos textiles,,30707869964,,2001-12-31,6,Argentina,1,Santa Fe,2189,,,27 DE FEBRERO,5840,,,2000,0-0,0-0,131300
3964,,1,SAN VALERO SRL,SAN_VALERO_SRL,metalurgica@sanvalero.com.ar,www.sanvalero.com.ar,Fabricación de aparatos de distribución y control de la energía eléctrica,,30517746823,,1970-10-19,20,Argentina,1,Tucumán,2576,,,WILLIAMS CROSS,3300,,,4101,381-4274788,0-0,271020
3965,,1,TEDESCHI SRL,TEDESCHI_SRL,info@todotedeschi.com,www.todotedeschi.com,Fabricación de maquinaria y equipo de uso agropecuario y forestal,Fabricación de implementos de uso agropecuario,30704036570,,1999-06-22,12,Argentina,1,Santa Fe,2189,,,BOULEVARD EVA PERON,566,,,2535,0-0,0-0,282120
3966,,1,PIETCARD ELECTRONICA SRL,PIETCARD_ELECTRONICA_SRL,administracion@pietcard.com.ar,www.pietcard.com.ar,Fabricación de componentes electrónicos,"Fabricación de equipo de protección y seguridad, excepto calzado",30649177577,,1996-02-21,28,Argentina,1,Santa Fe,2189,,,AV LAS HERAS,1692,,,3085,3404-470192,3404-470822,261000
3967,,1,LICHYTEX SA,LICHYTEX_SA,info@lichytex.com.ar,www.lichytex.com.ar,Acabado de productos textiles,Venta al por mayor de tejidos (telas),30708075422,,2001-03-29,22,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,LAVALLE,2434,,,1052,11-49542203,11-49525225,131300
3968,,1,SABBIONE BATERIAS SA,SABBIONE_BATERIAS_SA,alejandro@sabbione.com.ar,www.sabbione.com.ar,"Fabricación de acumuladores, pilas y baterías primarias",Venta al por menor de baterías,30707392815,,2000-10-04,19,Argentina,1,Santa Fe,2189,,,TUCUMAN,1810,,,2452,3406-440598,0-0,272000
3969,,1,DISPLA SRL,DISPLA_SRL,asalomone@displa.com.ar,www.displa.com.ar,Fabricación de equipamiento e instrumentos ópticos y sus accesorios,"Venta al por mayor de artículos de óptica y de fotografía (Incluye venta de lentes de contacto, líquidos oftalmológicos, armazones, cristales ópticos, películas fotográficas, cámaras y accesorios para fotografía, etc.)",30677133763,,1993-10-20,18,Argentina,1,Buenos Aires,3269,,,DIAGONAL 77,1051,,,1900,221-4829610,221-4822244,267001
3970,,1,CONMECA SRL,CONMECA_SRL,conmeca@conmeca.com.ar,www.conmeca.com.ar,Fabricación de tejidos de alambre,Fabricación de cajas de seguridad,30624946479,,1988-01-04,38,Argentina,1,Cordoba,838,,,AV SABATTINI,6215,,,5123,351-4119341,351-4119340,259991
3971,,1,CESSION SA,CESSION_SA,mohatech72@gmail.com,,"Confección de prendas de vestir n.c.p., excepto prendas de piel, cuero y de punto",Venta al por menor de prendas y accesorios de vestir n.c.p.,30708785667,,2004-04-21,33,Argentina,1,Buenos Aires,3269,,,ALEM,3136,,,1605,11-45488988,11-47564888,141199
3972,,1,NEW ACCES SA,NEW_ACCES_SA,juan@newacces.com.ar,www.newacces.com.ar,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",Venta al por menor de artículos de ferretería y materiales eléctricos,30710095155,,2007-04-12,3,Argentina,1,Buenos Aires,3269,,,AV CALCHAQUI,142,,,1878,0-0,0-0,222090
3973,,1,CADEN SRL,CADEN_SRL,idusso@caden.com.ar,www.caden.com.ar,Fabricación de equipo de transporte n.c.p.,"Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos metálicos (Incluye chatarra, viruta de metales diversos, etc.)",30625595394,,1988-06-10,43,Argentina,1,Santa Fe,2189,,,25 DE MAYO,58,,,2152,341-4716931,341-4711167,309900
3974,,1,TEJIDOS LATINOS SA,TEJIDOS_LATINOS_SA,aki@lvd.com.ar,www.lvd.com.ar,Fabricación de productos textiles n.c.p.,Venta al por mayor de tejidos (telas),30707718133,,2001-06-15,42,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,VILLARROEL,1135,1,,1414,11-49533045,0-0,139900
3975,,1,LABORATORIO QUIMICO INDUSTRIAL CUBIMART SA,LABORATORIO_QUIMICO_INDUSTRIAL_CUBIMART_SA,cubimart@live.com,www.live.com,"Fabricación de preparados para limpieza, pulido y saneamiento",,30611073573,,1985-11-11,7,Argentina,1,Mendoza,1365,,,BELTRAN SUR,113,,,5501,261-4220933,261-4226201,202311
3976,,1,SABRI CATAMARCA SA,SABRI_CATAMARCA_SA,sabricatamarca@infovia.com.ar,,"Confección de ropa de trabajo, uniformes y guardapolvos","Fabricación de tejidos (telas) planos de algodón y sus mezclas, incluye hilanderías y tejedurías integradas",30612340133,,1986-03-25,33,Argentina,1,Catamarca,1672,,,RUTA VEINTE Y J AZURDUY 0,0,,,5260,220-4837171,220-4831930,141120
3977,,1,GALEA LG SA,GALEA_LG_SA,info@galealg.com.ar,www.galealg.com.ar,"Fabricación de aparatos de uso doméstico n.c.p. (Incluye enceradoras, pulidoras, batidoras, licuadoras y similares)",Fabricación de productos elaborados de metal n.c.p.,30708871504,,2004-05-18,7,Argentina,1,Buenos Aires,3269,,,REPUBLICA ARGENTINA,946,,,1823,11-42282255,11-42283330,275099
3978,,1,ACTEL SA,ACTEL_SA,info@actelsa.com.ar,www.actelsa.com.ar,"Fabricación de aparatos de uso doméstico n.c.p. (Incluye enceradoras, pulidoras, batidoras, licuadoras y similares)",,30707263764,,2000-05-15,7,Argentina,1,Buenos Aires,3269,,,LUIS AGOTE,2227,,,1879,11-42007070,11-42804711,275099
3979,,1,ESMETIC ELECTROMECANICA SRL,ESMETIC_ELECTROMECANICA_SRL,administracion3@esmetic.com.ar,www.esmetic.com.ar,Fabricación de equipo eléctrico n.c.p.,"Construcción, reforma y reparación de redes distribución de electricidad, gas, agua, telecomunicaciones y de otros servicios públicos",30708829966,,2004-06-18,43,Argentina,1,Buenos Aires,3269,BOLIVAR,,CALLE 81,0,,,1653,11-47395996,11-47395994,279000
